Unnamed: 0,file,map,date,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,award,winner_team,winner_side,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank,attacker_mapX,attacker_mapY,victim_mapX,victim_mapY
35,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19622,307.0718,Team 2,Team 1,Terrorist,CounterTerrorist,17,4,False,,Chest,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1089.998,688.3814,-1543.0770000000002,738.7554,NORMAL,12500,10450,7.0,424.65393799961004,200.17026291560103,334.19714408266714,190.02212677552632
36,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19628,307.1656,Team 2,Team 1,Terrorist,CounterTerrorist,17,4,False,,Chest,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1089.244,694.7696,-1539.213,741.9727,NORMAL,12500,10450,7.0,424.80447338662515,198.88332276214828,334.96858802885555,189.3739829234703
37,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19650,307.5095,Team 2,Team 1,Terrorist,CounterTerrorist,20,0,False,,RightLeg,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1088.907,697.6255,-1535.491,758.0641,NORMAL,12500,10450,7.0,424.8717551179567,198.30798504819984,335.71168180931954,186.1322765296086
38,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19656,307.6033,Team 2,Team 1,Terrorist,CounterTerrorist,22,5,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1088.907,697.6255,-1535.889,753.7997,NORMAL,12500,10450,7.0,424.8717551179567,198.30798504819984,335.63222148566973,186.99136478457615
39,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19662,307.6971,Team 2,Team 1,Terrorist,CounterTerrorist,22,5,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1088.907,697.6255,-1536.223,750.0375,NORMAL,12500,10450,7.0,424.8717551179567,198.30798504819984,335.5655387015013,187.74928192012578
40,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19680,307.9784,Team 2,Team 1,Terrorist,CounterTerrorist,2,5,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198298401936,9,76561198201344241,9,-1088.907,697.6255,-1537.963,732.7872,NORMAL,12500,10450,7.0,424.8717551179567,198.30798504819984,335.21814934685125,191.22445547904783
43,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,19886,311.1982,Team 2,Team 1,Terrorist,CounterTerrorist,13,0,False,,RightArm,UMP,SMG,600,Team 1,CounterTerrorist,76561198301446841,9,76561198416255853,0,-1047.969,-436.7797,-893.1993,-331.3939,NORMAL,12500,10450,7.0,433.04498810684345,426.84052976588634,463.944612361084,405.60994562266376
44,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20052,313.7928,Team 2,Team 1,Terrorist,CounterTerrorist,20,0,False,,LeftLeg,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-1009.191,-790.8652,-1029.578,-668.7852,NORMAL,12500,10450,7.0,440.7869791382336,498.17311918158566,436.71673386625076,473.5793910682668
45,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20056,313.8554,Team 2,Team 1,Terrorist,CounterTerrorist,20,0,False,,RightLeg,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-1003.935,-789.8715,-1031.006,-667.9069999999998,NORMAL,12500,10450,7.0,441.8363345681419,497.9729325201653,436.4316350165724,473.40247255557733
46,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20060,313.9179,Team 2,Team 1,Terrorist,CounterTerrorist,17,5,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-996.7007,-788.1021,-1032.504,-667.1246,NORMAL,12500,10450,7.0,443.28065572236306,497.61647656895536,436.1325607330864,473.24485351170574
48,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20092,314.4181,Team 2,Team 1,Terrorist,CounterTerrorist,17,5,False,,RightArm,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-958.7968,-778.5156,-1032.346,-667.0571,NORMAL,12500,10450,7.0,450.8481335153051,495.6852202242769,436.164105283681,473.23125524296677
49,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20102,314.5744,Team 2,Team 1,Terrorist,CounterTerrorist,17,5,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-968.3545,-783.675,-1032.346,-667.0571,NORMAL,12500,10450,7.0,448.9399477480991,496.7246114499312,436.164105283681,473.23125524296677
50,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20118,314.8244,Team 2,Team 1,Terrorist,CounterTerrorist,9,5,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198287525248,9,-972.4578,-785.9089,-1035.037,-666.534,NORMAL,12500,10450,7.0,448.12072778319356,497.1746436356482,435.62684967829983,473.12587369663584
53,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20244,316.7939,Team 2,Team 1,Terrorist,CounterTerrorist,24,0,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198416255853,0,-1009.969,-790.9688,-899.2336,-321.462,NORMAL,12500,10450,7.0,440.63165217391304,498.19399000590204,462.7398700721388,403.6091064332087
54,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20248,316.8564,Team 2,Team 1,Terrorist,CounterTerrorist,24,0,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198000823058,7,76561198416255853,0,-1009.969,-790.9688,-899.2336,-321.462,NORMAL,12500,10450,7.0,440.63165217391304,498.19399000590204,462.7398700721388,403.6091064332087
57,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20484,320.5451,Team 2,Team 1,Terrorist,CounterTerrorist,22,5,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198301446841,9,76561198138778866,9,-1026.244,-555.6755,-672.9127,-763.2479,NORMAL,12500,10450,7.0,437.38236381360895,450.79278221522725,507.9246237473192,492.6094530001967
58,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20496,320.7327,Team 2,Team 1,Terrorist,CounterTerrorist,18,4,False,,RightArm,UMP,SMG,600,Team 1,CounterTerrorist,76561198301446841,9,76561198138778866,9,-1006.026,-519.1697,-685.6141,-759.9908,NORMAL,12500,10450,7.0,441.41886839539876,443.4384758607122,505.3888012478066,491.9532912059807
59,003233814774911336673_0341181196.dem,de_mirage,09/28/2017 1:55:32 PM,2,20502,320.8265,Team 2,Team 1,Terrorist,CounterTerrorist,22,6,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198301446841,9,76561198138778866,9,-997.0175,-504.0158,-688.9106,-761.7435,NORMAL,12500,10450,7.0,443.2174069019302,440.38563431044656,504.7306581399883,492.30638284477675
51,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24390,381.544,Team 2,Team 1,Terrorist,CounterTerrorist,70,6,False,,Chest,Scout,Sniper,300,Team 1,CounterTerrorist,76561198065350259,14,76561198123789268,13,389.4967,-806.7044,-914.9044,-712.1060000000001,NORMAL,10250,16650,13.0,720.0336558393449,501.36401841432223,459.61120967050107,482.30661892583123
53,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24626,385.2325,Team 2,Team 1,Terrorist,CounterTerrorist,1,0,False,,Generic,HE,Grenade,300,Team 1,CounterTerrorist,76561198065350259,14,76561198067527777,11,456.5229,-507.5404,-500.2476,-762.2056,NORMAL,10250,16650,13.0,733.4153732891401,441.09568554003533,542.397047689608,492.39947558528434
54,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24628,385.2638,Team 2,Team 1,Terrorist,CounterTerrorist,1,0,False,,Generic,HE,Grenade,300,Team 1,CounterTerrorist,76561198065350259,14,76561198067527777,11,455.7224,-500.3976,-500.2476,-762.2056,NORMAL,10250,16650,13.0,733.2555542210957,439.6567268148732,542.397047689608,492.39947558528434
55,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24636,385.3888,Team 2,Team 1,Terrorist,CounterTerrorist,58,19,False,,Generic,HE,Grenade,300,Team 1,CounterTerrorist,76561198065350259,14,76561198067527777,11,451.0536,-468.0894,-491.5563,-761.8648,NORMAL,10250,16650,13.0,732.323432715929,433.1480514656698,544.132257516085,492.3308194373401
56,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24720,386.7017,Team 2,Team 1,Terrorist,CounterTerrorist,16,3,False,,Chest,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198030835721,13,194.3763,-1445.283,181.9688,-1719.9979999999996,NORMAL,10250,16650,13.0,681.0780524858646,630.0094023214638,678.6009068434392,685.3523415305921
57,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24728,386.8267,Team 2,Team 1,Terrorist,CounterTerrorist,84,0,False,,Head,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198030835721,13,180.3015,-1439.944,181.9688,-1719.9979999999996,NORMAL,10250,16650,13.0,678.2680319750439,628.9338296281724,678.6009068434392,685.3523415305921
60,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24852,388.7647,Team 2,Team 1,Terrorist,CounterTerrorist,18,4,False,,Stomach,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-24.66109,-1541.345,-106.0796,-2145.529,NORMAL,10250,16650,13.0,637.3474446948723,649.3616525673815,621.0923161629947,771.0780436749951
61,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24858,388.8585,Team 2,Team 1,Terrorist,CounterTerrorist,16,0,False,,LeftLeg,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-19.83534,-1543.1229999999996,-112.4493,-2143.6710000000007,NORMAL,10250,16650,13.0,638.3109011191265,649.7198410387566,619.8206115812048,770.7037387369664
63,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24876,389.1398,Team 2,Team 1,Terrorist,CounterTerrorist,16,0,False,,RightLeg,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-19.87004,-1543.495,-126.4702,-2141.1020000000008,NORMAL,10250,16650,13.0,638.303973296939,649.7947826086956,617.021352154416,770.1861987015543
64,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24878,389.1711,Team 2,Team 1,Terrorist,CounterTerrorist,18,4,False,,Stomach,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-23.38561,-1542.811,-128.4726,-2140.725,NORMAL,10250,16650,13.0,637.6020930707741,649.6569868188078,616.6215748878924,770.1102498524493
65,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24892,389.3899,Team 2,Team 1,Terrorist,CounterTerrorist,14,3,False,,Chest,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-42.50659,-1539.618,-136.3481,-2139.328,NORMAL,10250,16650,13.0,633.7846074946383,649.013738343498,615.0492387599921,769.8288160535117
66,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24896,389.4524,Team 2,Team 1,Terrorist,CounterTerrorist,15,3,False,,Chest,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-46.34935,-1539.042,-133.325,-2140.0370000000007,NORMAL,10250,16650,13.0,633.0174040943654,648.8976997835923,615.6527978163385,769.9716482392289
68,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,24920,389.8275,Team 2,Team 1,Terrorist,CounterTerrorist,3,3,False,,Chest,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198257220114,13,-48.13423,-1538.674,-156.2789,-2135.2870000000007,NORMAL,10250,16650,13.0,632.661054490154,648.823564036986,611.0700733866252,769.0147330316744
71,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,26980,422.024,Team 2,Team 1,Terrorist,CounterTerrorist,20,0,False,,LeftLeg,AK47,Rifle,300,Team 1,CounterTerrorist,76561198155115183,15,76561198123789268,13,-807.9977,-1239.969,-610.3317,-901.7132,NORMAL,10250,16650,13.0,480.95503123415875,588.647699390124,520.4188612205108,520.504095376746
72,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,26986,422.1178,Team 2,Team 1,Terrorist,CounterTerrorist,10,3,False,,Chest,AK47,Rifle,300,Team 1,CounterTerrorist,76561198155115183,15,76561198123789268,13,-805.2791,-1239.969,-611.9799,-900.7103,NORMAL,10250,16650,13.0,481.49779715344124,588.647699390124,520.0897996490544,520.3020553216604
73,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,26992,422.2116,Team 2,Team 1,Terrorist,CounterTerrorist,23,0,False,,Chest,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198169372366,14,-1943.868,-1763.8929999999998,-1723.427,-2042.443,NORMAL,10250,16650,13.0,254.1795999220121,694.1952453275624,298.19043712224607,750.3107676568955
74,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,27002,422.3679,Team 2,Team 1,Terrorist,CounterTerrorist,23,0,False,,LeftArm,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198169372366,14,-1943.868,-1763.8929999999998,-1719.632,-2057.5460000000007,NORMAL,10250,16650,13.0,254.1795999220121,694.1952453275624,298.948105283681,753.353355105253
75,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,27006,422.4304,Team 2,Team 1,Terrorist,CounterTerrorist,29,0,False,,Stomach,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198169372366,14,-1943.868,-1763.8929999999998,-1718.246,-2061.193,NORMAL,10250,16650,13.0,254.1795999220121,694.1952453275624,299.22481887307464,754.0880645288216
76,003233423514128089108_0008581734.dem,de_mirage,09/28/2017 1:51:55 PM,3,27012,422.5242,Team 2,Team 1,Terrorist,CounterTerrorist,25,0,False,,Stomach,P90,SMG,300,Team 1,CounterTerrorist,76561198116792975,13,76561198169372366,14,-1943.868,-1763.8929999999998,-1716.03,-2066.388,NORMAL,10250,16650,13.0,254.1795999220121,694.1952453275624,299.6672411776175,755.1346275821365
51,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,17296,270.7301,Team 2,Team 1,Terrorist,CounterTerrorist,100,0,False,,Head,Scout,Sniper,300,Team 1,CounterTerrorist,76561198094905746,8,76561198402683968,8,435.451,-256.1548,-1176.546,-684.0172,NORMAL,23300,18050,8.0,729.2083883798011,390.45259004524894,407.3747116396958,476.6479663191029
56,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,18372,287.5472,Team 2,Team 1,Terrorist,CounterTerrorist,11,3,False,,RightArm,UMP,SMG,600,Team 1,CounterTerrorist,76561198255283877,7,76561198349344748,8,-1111.472,665.5295,-2364.148,808.2393,NORMAL,23300,18050,8.0,420.3666742054982,204.7739114696045,170.27109534022225,176.02418980916775
57,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,18384,287.7347,Team 2,Team 1,Terrorist,CounterTerrorist,11,3,False,,Chest,UMP,SMG,600,Team 1,CounterTerrorist,76561198255283877,7,76561198349344748,8,-1112.153,659.6852,-2364.148,808.2393,NORMAL,23300,18050,8.0,420.23071319945404,205.95127979539643,170.27109534022225,176.02418980916775
63,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19222,300.8321,Team 2,Team 1,Terrorist,CounterTerrorist,34,5,False,,Stomach,AK47,Rifle,300,Team 1,CounterTerrorist,76561198300326709,8,76561198349284356,8,-959.5859,-686.4953,-668.5795,-799.3881,NORMAL,23300,18050,8.0,450.69059044648077,477.14719401927994,508.7897430298304,499.89010710210505
64,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19240,301.1134,Team 2,Team 1,Terrorist,CounterTerrorist,34,4,False,,Stomach,AK47,Rifle,300,Team 1,CounterTerrorist,76561198300326709,8,76561198349284356,8,-971.3474,-708.6378,-667.3928,-821.0595,NORMAL,23300,18050,8.0,448.34241809319553,481.6079298052331,509.02666656268275,504.25593704505206
65,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19246,301.2072,Team 2,Team 1,Terrorist,CounterTerrorist,27,3,False,,Chest,AK47,Rifle,300,Team 1,CounterTerrorist,76561198300326709,8,76561198349284356,8,-971.6521,-709.2784,-668.0286,-825.2603,NORMAL,23300,18050,8.0,448.2815850263209,481.73698241196143,508.8997296938974,505.10221270903
70,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19646,307.4589,Team 2,Team 1,Terrorist,CounterTerrorist,17,0,False,,LeftLeg,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561198351519928,8,178.1824,95.01505,675.5339,637.6533,NORMAL,23300,18050,8.0,677.8449556638722,319.7073753295298,777.140712341587,210.38973456620113
71,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19656,307.6151,Team 2,Team 1,Terrorist,CounterTerrorist,17,5,False,,Stomach,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561198351519928,8,178.1824,95.01505,670.1027,638.1227,NORMAL,23300,18050,8.0,677.8449556638722,319.7073753295298,776.0563783973483,210.29517119811135
72,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19662,307.7089,Team 2,Team 1,Terrorist,CounterTerrorist,14,4,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561198351519928,8,178.1824,95.01505,667.3479,638.5959,NORMAL,23300,18050,8.0,677.8449556638722,319.7073753295298,775.5063851822966,210.19984229785553
73,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19666,307.7715,Team 2,Team 1,Terrorist,CounterTerrorist,14,4,False,,RightArm,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561198351519928,8,178.1824,95.01505,666.1378,638.8246,NORMAL,23300,18050,8.0,677.8449556638722,319.7073753295298,775.2647898615714,210.15376934880976
74,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19672,307.8652,Team 2,Team 1,Terrorist,CounterTerrorist,38,17,False,,Head,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561198351519928,8,178.1824,95.01505,663.3168,640.815,NORMAL,23300,18050,8.0,677.8449556638722,319.7073753295298,774.7015798791188,209.7527916584694
76,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19940,312.0539,Team 2,Team 1,Terrorist,CounterTerrorist,13,4,False,,Stomach,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561197990259324,8,432.5753,-482.4469,-1165.018,-701.1166,NORMAL,23300,18050,8.0,728.6342575940729,436.04045359039935,409.67626593877947,480.0927401927995
78,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19958,312.3352,Team 2,Team 1,Terrorist,CounterTerrorist,13,4,False,,Stomach,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561197990259324,8,431.9791,-476.3417,-1162.804,-718.0789,NORMAL,23300,18050,8.0,728.5152268278417,434.81052543773365,410.11828894521346,483.5098944717687
79,003233861368864047172_0229811965.dem,de_mirage,09/28/2017 1:55:53 PM,3,19962,312.3977,Team 2,Team 1,Terrorist,CounterTerrorist,13,4,False,,Stomach,MP7,SMG,600,Team 1,CounterTerrorist,76561198169159888,8,76561197990259324,8,432.3347,-478.6264,-1162.395,-721.1863,NORMAL,23300,18050,8.0,728.5862220315851,435.27079157977573,410.1999454084617,484.13589832775915
62,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,23451,366.8615,Team 2,Team 1,Terrorist,CounterTerrorist,100,19,False,,Head,Scout,Sniper,300,Team 1,CounterTerrorist,76561198355692407,17,76561198073535347,16,-1050.379,783.7448,-2384.617,652.6741,NORMAL,16200,22700,15.0,432.5638338857477,180.9587497147353,166.18447884577887,207.36370678733033
64,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,24811,388.1143,Team 2,Team 1,Terrorist,CounterTerrorist,16,4,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198324785976,15,76561198255072271,14,183.2434,-1435.61,181.9993,-1719.969,NORMAL,16200,22700,15.0,678.8553795281731,628.0607200472161,678.6069961395983,685.3464993114303
65,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,24815,388.1768,Team 2,Team 1,Terrorist,CounterTerrorist,16,4,False,,Chest,MP7,SMG,600,Team 1,CounterTerrorist,76561198324785976,15,76561198255072271,14,184.7541,-1435.28,181.9993,-1719.969,NORMAL,16200,22700,15.0,679.15698935465,627.9942396222702,678.6069961395983,685.3464993114303
66,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,24821,388.2706,Team 2,Team 1,Terrorist,CounterTerrorist,66,19,False,,Head,MP7,SMG,600,Team 1,CounterTerrorist,76561198324785976,15,76561198255072271,14,192.8531,-1435.441,181.9993,-1719.969,NORMAL,16200,22700,15.0,680.7739470462078,628.0266740114106,678.6069961395983,685.3464993114303
67,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,24847,388.6769,Team 2,Team 1,Terrorist,CounterTerrorist,2,19,False,,Head,MP7,SMG,600,Team 1,CounterTerrorist,76561198324785976,15,76561198255072271,14,196.9688,-1435.2320000000002,156.5801,-1719.253,NORMAL,16200,22700,15.0,681.5956426593879,627.9845697422782,673.5320768960811,685.202256934881
69,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,25209,394.3339,Team 2,Team 1,Terrorist,CounterTerrorist,37,0,False,,Stomach,UMP,SMG,600,Team 1,CounterTerrorist,76561198370068230,16,76561198062948330,14,-1030.505,-1421.0839999999996,-1247.954,-1256.596,NORMAL,16200,22700,15.0,436.5316591928251,625.1343726145976,393.1181719633457,591.9973055282314
70,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,25215,394.4277,Team 2,Team 1,Terrorist,CounterTerrorist,30,0,False,,Chest,UMP,SMG,600,Team 1,CounterTerrorist,76561198370068230,16,76561198062948330,14,-1050.48,-1427.15,-1245.901,-1254.396,NORMAL,16200,22700,15.0,432.5436693312536,626.3564036986032,393.52805147202184,591.5541026952587
71,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,25221,394.5215,Team 2,Team 1,Terrorist,CounterTerrorist,30,0,False,,RightArm,UMP,SMG,600,Team 1,CounterTerrorist,76561198370068230,16,76561198062948330,14,-1069.315,-1435.958,-1242.844,-1251.463,NORMAL,16200,22700,15.0,428.7832793916943,628.1308266771591,394.13837863131215,590.9632327365728
72,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,25231,394.6777,Team 2,Team 1,Terrorist,CounterTerrorist,3,0,False,,Chest,UMP,SMG,600,Team 1,CounterTerrorist,76561198370068230,16,76561198062948330,14,-1103.755,-1443.796,-1237.87,-1247.095,NORMAL,16200,22700,15.0,421.90736595827644,629.7098374975408,395.1314330278807,590.083273657289
75,003218553373129179487_1555113029.dem,de_mirage,09/28/2017 8:44:36 PM,4,25595,400.366,Team 2,Team 1,Terrorist,CounterTerrorist,100,1,False,,Chest,AWP,Sniper,100,Team 1,CounterTerrorist,76561198370068230,16,76561198115686363,16,-753.6805,-1452.342,-626.6959,-1045.515,NORMAL,16200,22700,15.0,491.799408851628,631.4314790478064,517.1517641645545,549.4738068070038
72,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,34815,544.5311,Team 2,Team 1,Terrorist,CounterTerrorist,8,0,False,,Chest,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198159286505,17,-1078.348,662.9699,-2024.904,710.5465,NORMAL,21100,20900,14.0,426.9798494833301,205.28955782018488,238.00083914993175,195.70497422781818
73,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,34821,544.6248,Team 2,Team 1,Terrorist,CounterTerrorist,33,0,False,,Head,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198159286505,17,-1078.353,667.5386,-2024.903,710.6955,NORMAL,21100,20900,14.0,426.9788512380581,204.36916655518394,238.00103879898614,195.67495730867597
74,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,34827,544.7186,Team 2,Team 1,Terrorist,CounterTerrorist,59,0,False,,Head,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198159286505,17,-1078.158,675.5313,-2024.895,711.3349,NORMAL,21100,20900,14.0,427.01778280366545,202.758990517411,238.00263599142133,195.54614644894752
75,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,35685,558.1607,Team 2,Team 1,Terrorist,CounterTerrorist,89,0,False,,Head,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198349350028,14,-2309.303,-119.4009,-2264.643,-574.8430000000002,NORMAL,21100,20900,14.0,181.22084772860208,362.90271918158567,190.1371744979528,454.6541868975015
76,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,35691,558.2545,Team 2,Team 1,Terrorist,CounterTerrorist,11,0,False,,Stomach,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198349350028,14,-2316.159,-122.8891,-2266.6910000000007,-574.9787,NORMAL,21100,20900,14.0,179.85205381165918,363.60543741884715,189.72829323454852,454.6815244540626
77,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,35691,558.2545,Team 2,Team 1,Terrorist,CounterTerrorist,12,1,False,,Chest,Scout,Sniper,300,Team 1,CounterTerrorist,76561198408790400,16,76561197978777466,0,-1968.814,264.0572,-762.8341,585.0087,NORMAL,21100,20900,14.0,249.19915461103528,285.6528481605351,489.97190126730356,220.9952963210702
79,003230848573859954701_1646177655.dem,de_mirage,09/28/2017 8:59:10 PM,7,35911,561.6932,Team 2,Team 1,Terrorist,CounterTerrorist,100,15,False,,Head,AK47,Rifle,300,Team 1,CounterTerrorist,76561198406817264,15,76561198407070089,16,-2288.141,-472.0143,-1672.433,-567.7004,NORMAL,21100,20900,14.0,185.44582101774225,433.9387454652764,308.3713410021447,453.2152684635057
