ID,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
7.65612E+16,899,7,3,3,0,1,0,5,2,5,7,2,137.6886667,9,0,171.2080524,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2291.112826
7.65612E+16,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681146958
7.65612E+16,328,5,2,0,0,3,0,3,2,5,5,2,190.83275,5,0,182.7411595,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1033.178882
7.65612E+16,496,5,1,3,1,0,0,3,2,5,5,5,210.12,1,0,200.4754457,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1260.25825
7.65612E+16,300,3,3,0,0,0,0,3,0,5,3,4,426.46165,3,0,336.3317301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1645.901536
7.65612E+16,310,4,3,1,0,0,0,2,2,4,4,3,294.7682667,4,0,251.2462713,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,808.7456392
7.65612E+16,397,3,1,2,0,0,0,2,1,5,3,3,190.25745,5,2,49.07224195,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1964.888673
7.65612E+16,205,1,0,0,0,1,0,1,0,4,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,763.0220156
7.65612E+16,428,4,1,1,0,2,0,3,1,4,4,2,295.0182667,5,0,156.1771821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2261.065575
7.65612E+16,150,1,1,0,0,0,0,1,0,5,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,847.4261262
7.65612E+16,542,6,3,3,0,0,0,1,5,4,6,2,234.79776,5,5,235.7177221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,2,635.2936149
7.65612E+16,298,2,2,0,0,0,0,2,0,5,2,4,293.841,2,2,717.0128148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1012.591901
7.65612E+16,326,3,2,1,0,0,0,2,1,3,3,2,551.70595,3,0,673.9855101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1762.988054
7.65612E+16,401,4,3,0,1,0,0,3,1,5,4,3,18.91,1,0,13.18113468,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1979.823013
7.65612E+16,599,6,1,1,0,3,0,6,0,5,6,5,162.8432,8,0,175.9020991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1935.851209
7.65612E+16,924,5,4,0,1,0,0,4,1,5,5,5,250.1939,8,0,264.4184617,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2638.75362
7.65612E+16,343,4,1,3,0,0,0,3,1,4,4,4,315.3703,3,0,334.5708906,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1757.12664
7.65612E+16,431,4,2,0,0,2,0,2,2,2,4,2,492.0946667,7,0,439.7868972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1978.143664
7.65612E+16,390,5,4,0,0,1,0,2,3,3,5,3,370.930725,7,2,292.2093168,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1814.769404
7.65612E+16,672,8,7,1,0,0,0,6,2,3,8,4,206.6470857,8,0,240.3257696,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2495.639146
7.65612E+16,372,3,1,1,1,0,0,3,0,5,3,4,556.365,4,1,604.2397466,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1898.396925
7.65612E+16,312,2,2,0,0,0,0,2,0,5,2,5,343.083,3,0,173.669354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,970.964655
7.65612E+16,172,1,0,0,0,1,0,1,0,4,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2160.692583
7.65612E+16,629,5,0,0,0,5,0,5,0,5,5,6,141.654,5,1,78.88069665,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2409.333054
7.65612E+16,429,6,3,3,0,0,0,2,4,5,6,4,293.88324,6,3,257.2237016,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,2,1521.451797
7.65612E+16,275,2,1,0,1,0,0,2,0,5,2,4,6.3453,3,0,72.19959025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,635.3657274
7.65612E+16,581,6,3,1,0,2,0,2,4,3,6,4,293.25182,5,3,257.3170736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1966.837009
7.65612E+16,362,3,2,0,0,1,0,1,2,3,3,3,736.2554,4,0,639.6617356,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1619.500828
7.65612E+16,319,2,2,0,0,0,0,2,0,5,2,5,820.635,4,0,576.4731774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,974.6092984
7.65612E+16,468,6,5,1,0,0,0,4,2,4,6,3,245.6655,7,1,227.4431991,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1747.945852
7.65612E+16,318,2,0,2,0,0,0,2,0,5,2,4,37.1339,4,0,128.7327735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1305.156002
7.65612E+16,588,5,5,0,0,0,0,2,3,4,5,4,372.7227,7,0,371.0753719,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,996.6170807
7.65612E+16,638,5,5,0,0,0,0,3,2,4,5,4,161.499825,6,1,165.1884474,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3239.54997
7.65612E+16,254,2,2,0,0,0,0,1,1,5,2,4,251.6543,2,0,39.82404669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.494104
7.65612E+16,151,1,0,0,0,1,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64.00304201
7.65612E+16,100,1,0,0,0,1,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.8950934
7.65612E+16,196,1,1,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,527.5068694
7.65612E+16,161,1,1,0,0,0,0,1,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289.8793366
7.65612E+16,45,2,2,0,0,0,0,1,1,2,2,0,25.0069,1,0,6.391617195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.44810032
7.65612E+16,100,1,0,1,0,0,0,1,0,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.5006451
7.65612E+16,4,1,1,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.65612E+16,94,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010053468
7.65612E+16,454,6,6,0,0,0,0,3,3,4,6,0,433.36944,3,1,350.9389893,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1869.430631
7.65612E+16,79,1,1,0,0,0,0,1,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,752.9189429
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.65612E+16,215,1,1,0,0,0,0,1,0,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600.5503429
7.65612E+16,239,2,2,0,0,0,0,1,1,4,2,1,33.1942,3,0,8.216335774,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,706.4833487
7.65612E+16,211,3,2,1,0,0,0,3,0,5,3,2,1063.87285,2,1,967.9738066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,411.3036069
7.65612E+16,330,3,3,0,0,0,0,3,0,5,3,2,1049.97925,2,0,1006.74974,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418.0166058
7.65612E+16,66,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,810.0163965
7.65612E+16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.60207
7.65612E+16,85,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.5170128
7.65612E+16,520,5,5,0,0,0,0,3,2,5,5,3,355.168,5,0,366.0136776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1379.649369
7.65612E+16,250,3,0,2,1,0,0,0,3,4,3,1,387.2085,2,2,262.502831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,806.5467051
7.65612E+16,85,1,0,1,0,0,0,1,0,5,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,983.7741602
7.65612E+16,391,6,5,0,0,0,1,2,4,4,6,1,303.0458,5,2,263.9850548,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1959.939782
7.65612E+16,453,7,7,0,0,0,0,7,0,4,7,3,232.0696667,7,0,175.0252821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,914.3790715
7.65612E+16,395,2,1,0,1,0,0,2,0,5,2,9,139.3951,6,1,224.6752056,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699.8969
7.65612E+16,399,4,3,1,0,0,0,2,2,4,4,4,306.3875667,5,0,235.4710005,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1838.681361
7.65612E+16,601,5,4,0,1,0,0,3,2,5,5,5,381.31805,5,0,375.0376118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1572.806174
7.65612E+16,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.0308447
7.65612E+16,257,1,1,0,0,0,0,1,0,5,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,785.029198
7.65612E+16,635,6,6,0,0,0,0,5,1,5,6,3,8.6328,5,0,12.82080063,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1676.868122
7.65612E+16,494,5,5,0,0,0,0,4,1,5,5,4,32.1075,4,0,8.664706799,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1134.721791
7.65612E+16,296,7,6,0,0,1,0,2,5,4,7,4,319.32385,5,6,291.6880409,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,876.7949029
7.65612E+16,157,1,1,0,0,0,0,1,0,5,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.9163197
7.65612E+16,110,2,1,0,1,0,0,0,2,3,2,1,1957.7319,3,1,2056.340445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1464.93606
7.65612E+16,240,2,2,0,0,0,0,1,1,5,2,2,29.4741,3,0,216.3806072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.635677
7.65612E+16,578,7,7,0,0,0,0,4,3,5,7,8,334.8943667,5,0,313.1345444,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1821.295037
7.65612E+16,422,2,2,0,0,0,0,2,0,5,2,7,2.938,6,0,29.19619159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.991943
7.65612E+16,381,3,3,0,0,0,0,2,1,4,3,4,961.97225,4,1,976.3873127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1097.240641
7.65612E+16,2,1,0,0,0,0,1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.9882866
7.65612E+16,315,3,2,0,0,1,0,3,0,5,3,6,579.64565,5,0,584.7334234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1728.058242
7.65612E+16,156,2,2,0,0,0,0,2,0,5,2,6,1711.6636,4,1,2122.027281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1701.432976
7.65612E+16,1051,10,8,0,1,1,0,3,7,4,10,4,201.2773889,10,7,202.0885173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3384.762864
7.65612E+16,530,4,2,2,0,0,0,4,0,5,4,5,428.1894333,8,0,462.5214973,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.566976
7.65612E+16,235,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1451.677803
7.65612E+16,256,2,1,0,1,0,0,1,1,5,2,4,488.81,5,0,785.2867257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.495675
7.65612E+16,440,5,1,1,1,1,1,4,1,5,5,5,437.1324,6,0,551.0961242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,3153.528383
7.65612E+16,594,5,2,0,2,1,0,1,4,4,5,2,365.77015,7,1,472.8562919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2871.50202
7.65612E+16,631,5,4,0,1,0,0,4,1,4,5,4,297.036625,6,1,307.2576718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2014.219079
7.65612E+16,955,10,5,0,1,3,0,4,6,5,10,4,166.6920333,3,0,216.8951302,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,3517.420647
7.65612E+16,467,4,0,3,1,0,0,2,2,5,4,2,511.3637,5,1,456.2342465,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1028.923472
7.65612E+16,517,5,2,3,0,0,0,2,3,5,5,3,475.061075,4,0,315.3855192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1887.400044
7.65612E+16,371,1,1,0,0,0,0,1,0,5,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,863.3753125
7.65612E+16,209,3,3,0,0,0,0,1,2,4,3,3,471.57625,2,0,500.4618148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1556.59184
7.65612E+16,133,1,1,0,0,0,0,1,0,5,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,447.1959735
7.65612E+16,491,5,4,1,0,0,0,2,3,4,5,3,456.4175,6,1,439.0044896,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1667.918349
7.65612E+16,99,1,1,0,0,0,0,0,1,3,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1172.688297
7.65612E+16,205,1,0,1,0,0,0,0,1,5,1,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1350.780198
7.65612E+16,285,3,3,0,0,0,0,2,1,4,3,2,457.105,3,0,463.3586513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1768.003734
7.65612E+16,585,5,4,0,0,0,1,5,0,5,5,3,223.60625,3,0,240.9075306,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1576.684024
7.65612E+16,273,2,0,0,0,2,0,2,0,5,2,3,3.219,3,0,45.13070369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,805.7195552
7.65612E+16,359,2,1,1,0,0,0,2,0,5,2,4,1836.0509,5,1,1828.954314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,629.4293353
7.65612E+16,371,3,3,0,0,0,0,2,1,4,3,4,94.6378,6,0,126.927592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1688.928362
7.65612E+16,421,4,3,0,0,1,0,4,0,5,4,3,573.6097,4,2,525.5147431,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2123.840962
7.65612E+16,532,4,3,0,0,1,0,2,2,3,4,3,604.7962333,6,1,527.6324265,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1393.221481
7.65612E+16,364,3,3,0,0,0,0,2,1,5,3,3,902.4272,5,0,760.664478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1487.602241
7.65612E+16,535,5,4,0,0,1,0,3,2,5,5,3,467.366825,6,3,388.6561509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1582.085594
7.65612E+16,119,1,0,0,1,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,300.0982998
7.65612E+16,341,3,2,1,0,0,0,3,0,4,3,4,82.1653,5,1,128.0171615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,685.9616312
7.65612E+16,408,5,5,0,0,0,0,4,1,3,5,4,457.879575,1,0,418.4483458,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.862899
7.65612E+16,586,5,2,0,3,0,0,5,0,5,5,8,520.182675,7,1,481.0692738,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2149.279722
7.65612E+16,826,10,8,0,2,0,0,5,5,4,10,5,229.9560889,10,4,207.1816935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3675.666254
7.65612E+16,273,1,1,0,0,0,0,0,1,5,1,8,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.139548
7.65612E+16,539,5,2,3,0,0,0,2,3,5,5,6,227.127825,8,0,166.6869352,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2972.334
7.65612E+16,450,2,1,0,1,0,0,2,0,5,2,8,510.416,6,0,500.0581811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2392.968886
7.65612E+16,519,5,4,0,0,1,0,4,1,5,5,5,343.316775,6,2,425.1538935,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3128.35929
7.65612E+16,1619,16,12,3,1,0,0,11,5,5,16,5,134.2587933,13,4,134.9609322,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,2,2,0,0,1,2,3227.659968
7.65612E+16,738,8,2,5,1,0,0,6,2,4,8,4,299.1938286,9,2,262.5628767,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,2,3102.673808
7.65612E+16,365,4,3,1,0,0,0,2,2,3,4,5,449.9530667,6,1,466.0418643,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3086.533986
7.65612E+16,322,2,2,0,0,0,0,1,1,5,2,4,36.878,2,0,113.6267541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1581.435587
7.65612E+16,354,3,3,0,0,0,0,2,1,5,3,2,127.3095,4,1,14.31160048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1441.413744
7.65612E+16,452,4,4,0,0,0,0,3,1,3,4,4,21.34566667,2,0,90.41848774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1604.212108
7.65612E+16,264,2,2,0,0,0,0,2,0,5,2,4,3.563,5,0,26.78901705,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.102783
7.65612E+16,440,5,0,5,0,0,0,3,2,3,5,1,211.80975,5,2,259.0396554,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1448.507467
7.65612E+16,396,5,1,2,2,0,0,2,3,4,5,2,46.52025,3,0,12.49084271,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1914.079283
7.65612E+16,486,4,2,0,1,1,0,2,2,5,4,4,268.7763333,6,1,336.9605985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1280.133385
7.65612E+16,392,3,2,1,0,0,0,3,0,5,3,4,371.177,5,0,467.9081647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026.955744
7.65612E+16,230,2,0,2,0,0,0,1,1,4,2,4,786.921,3,0,946.4350783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1657.013819
7.65612E+16,425,4,4,0,0,0,0,3,1,5,4,3,273.235,7,1,323.0639642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1162.445324
7.65612E+16,132,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,825.8312365
7.65612E+16,378,4,3,0,0,0,1,3,1,4,4,2,20.99166667,4,0,23.4620187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,999.544741
7.65612E+16,316,3,3,0,0,0,0,1,2,4,3,1,702.68665,3,1,530.372111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1803.512875
7.65612E+16,298,2,1,1,0,0,0,2,0,5,2,3,1394.8097,3,0,1493.919195,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,926.5967897
7.65612E+16,178,2,0,2,0,0,0,2,0,5,2,3,78.009,2,0,119.7143628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1045.38604
7.65612E+16,44,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.5621168
7.65612E+16,304,2,0,1,0,0,0,1,1,4,2,1,85.447,3,1,152.2669871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1445.638049
7.65612E+16,322,3,3,0,0,0,0,2,1,5,3,2,52.8495,3,1,16.92351312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1290.785988
7.65612E+16,100,1,0,0,1,0,0,1,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,627.6619091
7.65612E+16,125,1,0,1,0,0,0,0,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,268.7532932
7.65612E+16,544,5,0,0,0,3,1,5,0,5,5,3,369.87665,2,0,333.9167551,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1078.360983
7.65612E+16,675,8,2,3,0,3,0,3,5,5,8,2,178.7659571,5,2,140.7378971,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2066.542464
7.65612E+16,206,1,1,0,0,0,0,0,1,4,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.3427016
7.65612E+16,171,2,2,0,0,0,0,0,2,4,2,3,7.4419,4,0,84.52205536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1948.678745
7.65612E+16,19,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.5050261
7.65612E+16,314,3,3,0,0,0,0,1,2,5,3,4,502.71805,3,1,415.9629761,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,656.5120361
7.65612E+16,117,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,899.8548005
7.65612E+16,250,1,1,0,0,0,0,0,1,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,756.8565114
